axis,direction,rank,trait,count,mean_delta,min_delta,max_delta
fatalistic,positive,4,interdisciplinary,10,0.2969426244497299,-0.08215880393981934,0.8718323111534119
fatalistic,negative,1,inclusive,10,-0.07448220849037171,-0.2759476900100708,0.16023899614810944
fatalistic,negative,2,curious,10,-0.07377803325653076,-0.16452252864837646,0.16853587329387665
fatalistic,negative,3,empathetic,10,-0.061689095199108125,-0.1613522320985794,0.03251558542251587
fatalistic,negative,4,practical,10,-0.06044555008411408,-0.2672346830368042,0.03885519504547119
flexible,positive,1,generalist,10,0.26866042613983154,-0.1266688108444214,0.7366218566894531
flexible,positive,2,nurturing,10,0.24170231819152832,-0.13243603706359863,0.7259716987609863
flexible,positive,3,contemporary,10,0.19537925720214844,0.07719612121582031,0.39045679569244385
flexible,positive,4,curious,10,0.19288361072540283,-0.06332361698150635,0.37853288650512695
flexible,negative,1,confident,10,-0.2098180055618286,-0.33353710174560547,-0.1535125970840454
flexible,negative,2,qualitative,10,-0.14645094871520997,-0.5204612016677856,0.07364928722381592
flexible,negative,3,exploratory,10,-0.1419987916946411,-0.35846996307373047,0.00813150405883789
flexible,negative,4,interdisciplinary,10,-0.13784351348876953,-0.8230202198028564,0.17149043083190918
flippant,positive,1,skeptical,10,0.8308026313781738,0.31711673736572266,1.3222627639770508
flippant,positive,2,entertaining,10,0.60324125289917,0.33585572242736816,0.9263370037078857
flippant,positive,3,flexible,10,0.42686800956726073,-0.16652917861938477,1.3938748836517334
flippant,positive,4,empathetic,10,0.3716416835784912,-0.4093618392944336,1.375993013381958
flippant,negative,1,formal,10,-0.3180325984954834,-0.5416264533996582,-0.15405511856079102
flippant,negative,2,socratic,10,-0.3075399875640869,-0.8734879493713379,0.22715306282043457
flippant,negative,3,verbose,10,-0.2463070869445801,-0.684196949005127,0.053399085998535156
flippant,negative,4,concise,10,-0.24263930320739746,-0.6256637573242188,0.07541704177856445
flirty,positive,1,skeptical,10,0.3749703407287598,0.16406536102294922,0.6361637115478516
flirty,positive,2,entertaining,10,0.3394106149673462,0.15426599979400635,0.5499038696289062
flirty,positive,3,metaphorical,10,0.29398741722106936,0.10979676246643066,0.5530900955200195
flirty,positive,4,flexible,10,0.24332726001739502,-0.08621883392333984,0.6208139657974243
flirty,negative,1,socratic,10,-0.1974013090133667,-0.45481252670288086,0.13918018341064453
flirty,negative,2,formal,10,-0.17178833484649658,-0.35247373580932617,-0.06042778491973877
flirty,negative,3,verbose,10,-0.10458936691284179,-0.38547754287719727,0.08059275150299072
flirty,negative,4,concise,10,-0.09806721210479737,-0.20737075805664062,0.0715944766998291
forgiving,positive,1,generalist,10,0.5021063387393951,0.20643508434295654,0.9559140205383301
forgiving,positive,2,nurturing,10,0.43699958324432375,0.10106825828552246,0.792496383190155
forgiving,positive,3,anxious,10,0.43050276637077334,-0.014239847660064697,0.9121071398258209
forgiving,positive,4,empathetic,10,0.41843909621238706,0.04566478729248047,1.0630516707897186
forgiving,negative,1,optimistic,10,-0.0872887372970581,-0.3858710527420044,0.03885418176651001
forgiving,negative,2,socratic,10,-0.08700711131095887,-0.5973939895629883,0.18525093793869019
forgiving,negative,3,conscientious,10,-0.0845271646976471,-0.2940157949924469,0.09741008281707764
forgiving,negative,4,factual,10,-0.07618434429168701,-0.2972429394721985,0.06817209720611572
formal,positive,1,socratic,10,0.4177278995513916,-0.22114348411560059,1.5461798906326294
formal,positive,2,formal,10,0.4117424964904785,0.23694419860839844,0.913023829460144
formal,positive,3,concise,10,0.31896814703941345,-0.08110523223876953,1.4289490878582
formal,positive,4,verbose,10,0.31342439651489257,-0.036086201667785645,0.904893159866333
formal,negative,1,skeptical,10,-1.1402012526988983,-2.1407629996538162,-0.3643026351928711
formal,negative,2,entertaining,10,-0.8121659159660339,-1.3156347274780273,-0.1963493824005127
formal,negative,3,empathetic,10,-0.7570532560348511,-2.335677921772003,0.20952439308166504
formal,negative,4,flexible,10,-0.6971954584121705,-2.223026752471924,-0.0840609073638916
fundamentalist,positive,1,qualitative,10,0.11070566177368164,-0.5017213821411133,0.6074411869049072
fundamentalist,positive,2,independent,10,0.10729050636291504,-0.11089777946472168,0.33356380462646484
fundamentalist,positive,3,calm,10,0.0832172155380249,-0.4064788818359375,0.646528959274292
fundamentalist,positive,4,specialized,10,0.05430502891540527,-0.34812474250793457,0.6924302577972412
fundamentalist,negative,1,pessimistic,10,-0.7454254865646363,-2.037627100944519,0.014583587646484375
fundamentalist,negative,2,nurturing,10,-0.6460811376571656,-1.5883402824401855,0.12842321395874023
fundamentalist,negative,3,metaphorical,10,-0.5786308288574219,-0.9408249855041504,0.15209650993347168
fundamentalist,negative,4,anxious,10,-0.49727277755737304,-0.733311653137207,-0.32730722427368164
futuristic,positive,1,interdisciplinary,10,0.3941575542092323,0.03426843881607056,0.9414329528808594
futuristic,positive,2,speculative,10,0.2471516400575638,0.14133209735155106,0.4112825393676758
futuristic,positive,3,entertaining,10,0.2341554880142212,-0.0027689188718795776,0.40007656812667847
futuristic,positive,4,pessimistic,10,0.2188252627849579,-0.017518579959869385,0.48808127641677856
futuristic,negative,1,methodical,10,-0.05988290682435036,-0.30007797479629517,0.1557711772620678
futuristic,negative,2,calm,10,-0.05606472790241242,-0.2137622833251953,0.10861197113990784
futuristic,negative,3,exploratory,10,-0.03657642900943756,-0.10061712563037872,0.13326776027679443
futuristic,negative,4,assertive,10,-0.029704274237155916,-0.3170308545231819,0.10698340833187103
goofy,positive,1,skeptical,10,0.544358491897583,0.034215450286865234,0.9979367256164551
goofy,positive,2,entertaining,10,0.4327904224395752,0.07311439514160156,0.7538995742797852
goofy,positive,3,flexible,10,0.3163456916809082,-0.28455090522766113,0.9750285148620605
goofy,positive,4,competitive,10,0.26749162673950194,0.11876225471496582,0.5118660926818848
goofy,negative,1,socratic,10,-0.3535011768341064,-0.6894745826721191,0.16519618034362793
goofy,negative,2,formal,10,-0.3221442222595215,-0.5388474464416504,-0.16158175468444824
goofy,negative,3,theoretical,10,-0.2567554473876953,-0.5193068981170654,0.2195580005645752
goofy,negative,4,nurturing,10,-0.2473461627960205,-0.8054976463317871,0.18897032737731934
grandiose,positive,1,interdisciplinary,10,0.47686527967453,0.020283281803131104,0.8776341676712036
grandiose,positive,2,metaphorical,10,0.3947212934494019,0.12059131264686584,0.6381272226572037
grandiose,positive,3,speculative,10,0.3608747094869614,0.09068775177001953,0.6826850473880768
grandiose,positive,4,theoretical,10,0.3352154105901718,-0.00028155744075775146,0.5666621923446655
grandiose,negative,1,skeptical,10,-0.14160614907741548,-0.5798561275005341,0.4077875465154648
grandiose,negative,2,curious,10,-0.13957420885562896,-0.3258340209722519,0.06039440631866455
grandiose,negative,3,humble,10,-0.11685097217559814,-0.23274944722652435,0.0011835098266601562
grandiose,negative,4,adaptable,10,-0.0888295203447342,-0.33101916313171387,0.06472715735435486
gregarious,positive,1,skeptical,10,0.5321891337633133,0.2091299295425415,0.925743356347084
gregarious,positive,2,empathetic,10,0.4259854584932327,0.03759920597076416,1.3186189830303192
gregarious,positive,3,generalist,10,0.42402889132499694,0.12046164274215698,0.9103029668331146
gregarious,positive,4,entertaining,10,0.41795945465564727,0.016370654106140137,0.755281388759613
gregarious,negative,1,quantitative,10,-0.2034319281578064,-0.49165254831314087,0.09705817699432373
gregarious,negative,2,socratic,10,-0.19487423300743104,-0.8777263462543488,0.11112797260284424
gregarious,negative,3,decisive,10,-0.16091893911361693,-0.5406875610351562,0.20728451013565063
gregarious,negative,4,formal,10,-0.15832523107528687,-0.5213705897331238,0.11925601959228516
grounded,positive,1,skeptical,10,0.24196551442146302,-0.4770169258117676,1.123275637626648
grounded,positive,2,calm,10,0.08737761676311492,-0.5221536159515381,0.5685338824987411
grounded,positive,3,qualitative,10,0.08212254494428635,-0.33511948585510254,0.7975133880972862
grounded,positive,4,independent,10,0.0713190495967865,-0.030529022216796875,0.29937076568603516
grounded,negative,1,theoretical,10,-0.6769681692123413,-1.5126672983169556,-0.21634769439697266
grounded,negative,2,interdisciplinary,10,-0.6747732996940613,-1.0793581008911133,-0.20302987098693848
grounded,negative,3,metaphorical,10,-0.6333729743957519,-0.9588108062744141,-0.28175926208496094
grounded,negative,4,speculative,10,-0.6244237720966339,-0.9683051109313965,-0.22488752007484436
hedonistic,positive,1,entertaining,10,0.5090059041976929,0.18723654747009277,0.7833435535430908
hedonistic,positive,2,skeptical,10,0.4661057233810425,0.2647895812988281,0.700810432434082
hedonistic,positive,3,interdisciplinary,10,0.2609652400016785,-0.2666280269622803,1.54275244474411
hedonistic,positive,4,experiential,10,0.2460681676864624,-0.032605886459350586,0.5168931484222412
hedonistic,negative,1,socratic,10,-0.18224260807037354,-0.47843217849731445,0.23294520378112793
hedonistic,negative,2,traditional,10,-0.15859806537628174,-0.9610848426818848,0.3264397382736206
hedonistic,negative,3,reductionist,10,-0.14641339778900148,-0.3350098133087158,0.1311434507369995
hedonistic,negative,4,formal,10,-0.13767340183258056,-0.32967638969421387,0.033615827560424805
historical,positive,1,confident,10,0.45290656089782716,0.029901862144470215,1.0263909697532654
historical,positive,2,skeptical,10,0.4296764820814133,0.12169814109802246,0.838454395532608
historical,positive,3,entertaining,10,0.4280864864587784,0.29456138610839844,0.7111504524946213
historical,positive,4,data_driven,10,0.28562683463096616,-0.11827445030212402,1.4574698209762573
historical,negative,1,reductionist,10,-0.3167629063129425,-0.8729005455970764,0.05481266975402832
historical,negative,2,inclusive,10,-0.31537355184555055,-0.973656177520752,0.2333734631538391
historical,negative,3,factual,10,-0.2090869128704071,-0.8904789686203003,0.16205886006355286
historical,negative,4,optimistic,10,-0.20426895022392272,-0.6705753803253174,0.11442446708679199
hostile,positive,1,skeptical,10,0.22132670879364014,-0.21597647666931152,0.6322668790817261
hostile,positive,2,qualitative,10,0.14142112731933593,-0.25514793395996094,0.6127033233642578
hostile,positive,3,confident,10,0.11946091651916504,-0.1059260368347168,0.26662731170654297
hostile,positive,4,calm,10,0.10777468681335449,-0.2731657028198242,0.4349093437194824
hostile,negative,1,nurturing,10,-0.31902170181274414,-0.6237542629241943,0.04692435264587402
hostile,negative,2,socratic,10,-0.2782135009765625,-0.5246381759643555,0.03387451171875
hostile,negative,3,formal,10,-0.26436853408813477,-0.2991302013397217,-0.18738555908203125
hostile,negative,4,serious,10,-0.22064590454101562,-0.4134542942047119,0.05557608604431152
humble,positive,1,skeptical,10,0.624057275056839,0.3512011170387268,0.8699053525924683
humble,positive,2,entertaining,10,0.43714953362941744,-0.1263868808746338,0.6813023239374161
humble,positive,3,pessimistic,10,0.39351227283477785,0.09847813844680786,1.0525909066200256
humble,positive,4,generalist,10,0.3768748134374619,0.06825816631317139,0.9825675636529922
humble,negative,1,interdisciplinary,10,-0.3141200304031372,-0.4469839930534363,-0.1170615553855896
humble,negative,2,theoretical,10,-0.24961971044540404,-0.6946545243263245,0.18153995275497437
humble,negative,3,formal,10,-0.24395010471343995,-0.45041322708129883,-0.08333945274353027
humble,negative,4,concise,10,-0.23365997672080993,-0.44933488965034485,0.05332159996032715
iconoclastic,positive,1,metaphorical,10,0.4579656720161438,0.04005599021911621,1.0619210004806519
iconoclastic,positive,2,speculative,10,0.36006520986557006,0.07457390427589417,0.6660676598548889
iconoclastic,positive,3,entertaining,10,0.3158063530921936,-0.019673943519592285,0.7646682262420654
iconoclastic,positive,4,skeptical,10,0.2863624095916748,0.09112703800201416,0.4725661873817444
iconoclastic,negative,1,factual,10,-0.09019854068756103,-0.170110821723938,0.05733132362365723
iconoclastic,negative,2,serious,10,-0.05054721534252167,-0.20006775856018066,0.09412717819213867
iconoclastic,negative,3,traditional,10,-0.04066651463508606,-0.14471817016601562,0.1411789357662201
iconoclastic,negative,4,theoretical,10,-0.03905338644981384,-0.11429896950721741,0.06175220012664795
idealistic,positive,1,theoretical,10,0.22125606536865233,-0.15386193990707397,0.5033039450645447
idealistic,positive,2,optimistic,10,0.21363591849803926,-0.2565317302942276,0.6248517036437988
idealistic,positive,3,verbose,10,0.19790444374084473,-0.011166095733642578,0.3521277904510498
idealistic,positive,4,inspirational,10,0.1761530101299286,-0.0268438458442688,0.3922329246997833
idealistic,negative,1,skeptical,10,-0.45096906572580336,-0.5819417536258698,-0.3730924129486084
idealistic,negative,2,confident,10,-0.2321612447500229,-0.5864429473876953,0.020221590995788574
idealistic,negative,3,entertaining,10,-0.19303892850875853,-0.42355358600616455,0.40672755241394043
idealistic,negative,4,pessimistic,10,-0.1887700617313385,-0.7251948714256287,0.019268691539764404
impatient,positive,1,skeptical,10,0.66026291847229,0.49472832679748535,0.9494975805282593
impatient,positive,2,entertaining,10,0.5676696300506592,0.354215145111084,0.9129092693328857
impatient,positive,3,assertive,10,0.5424269199371338,0.17702293395996094,0.9188640117645264
impatient,positive,4,challenging,10,0.40789577960968015,0.15260839462280273,0.7741199731826782
impatient,negative,1,theoretical,10,-0.1746671676635742,-0.29846978187561035,0.08550310134887695
impatient,negative,2,formal,10,-0.15186400413513185,-0.25032472610473633,-0.09904623031616211
impatient,negative,3,verbose,10,-0.09500012397766114,-0.4880509376525879,0.16426444053649902
impatient,negative,4,socratic,10,-0.08807439804077148,-0.3641486167907715,0.26346254348754883
impulsive,positive,1,skeptical,10,0.5682671070098877,0.042197227478027344,1.060462236404419
impulsive,positive,2,entertaining,10,0.31771674156188967,0.11750268936157227,0.6466827392578125
impulsive,positive,3,independent,10,0.28948631286621096,0.05454730987548828,0.6604266166687012
impulsive,positive,4,calm,10,0.28534526824951173,-0.3661916255950928,0.8212370872497559
impulsive,negative,1,contemporary,10,-0.3404055595397949,-0.6471962928771973,-0.12986087799072266
impulsive,negative,2,nurturing,10,-0.3086902618408203,-1.163604736328125,0.39818477630615234
impulsive,negative,3,formal,10,-0.28848800659179685,-0.439532995223999,-0.16535377502441406
impulsive,negative,4,socratic,10,-0.2402061939239502,-0.6689717769622803,0.200972318649292
innovative,positive,1,interdisciplinary,10,0.40500741451978683,0.027564644813537598,0.8475090563297272
innovative,positive,2,entertaining,10,0.36653793752193453,0.11956405639648438,0.5827416628599167
innovative,positive,3,inspirational,10,0.2934431664645672,-0.05257463455200195,0.7206975221633911
innovative,positive,4,pessimistic,10,0.28510413840413096,0.04690264165401459,0.6870173215866089
innovative,negative,1,methodical,10,-0.036433979868888855,-0.2509725093841553,0.19731847941875458
innovative,negative,2,traditional,10,-0.026284581422805785,-0.38927313685417175,0.14181478321552277
innovative,negative,3,calm,10,-0.007553902268409729,-0.2131907194852829,0.18817123770713806
innovative,negative,4,agreeable,10,-0.004185006022453308,-0.1454288363456726,0.12489166855812073
inquisitive,positive,1,skeptical,10,0.6294171333312988,0.45804524421691895,0.8440613746643066
inquisitive,positive,2,anxious,10,0.39143054485321044,-0.266373872756958,1.044912338256836
inquisitive,positive,3,empathetic,10,0.39053270816802976,-0.13552701473236084,1.1087558269500732
inquisitive,positive,4,exploratory,10,0.34224514961242675,0.04651212692260742,0.6660642623901367
inquisitive,negative,1,concise,10,-0.22709379196166993,-0.6732220649719238,-0.01237034797668457
inquisitive,negative,2,contemporary,10,-0.18835210800170898,-0.46811509132385254,0.08219707012176514
inquisitive,negative,3,optimistic,10,-0.17900543212890624,-0.36650967597961426,0.20782995223999023
inquisitive,negative,4,formal,10,-0.15138537883758546,-0.379364013671875,0.14556419849395752
inspirational,positive,1,nurturing,10,0.43649630546569823,0.023968935012817383,0.7022881507873535
inspirational,positive,2,inclusive,10,0.3206961154937744,-0.02918696403503418,0.5540239810943604
inspirational,positive,3,generalist,10,0.28571789264678954,-0.1547679901123047,0.9150254726409912
inspirational,positive,4,narrative,10,0.2695418357849121,0.0798497200012207,0.6401998996734619
inspirational,negative,1,skeptical,10,-0.24347891807556152,-0.7235063314437866,0.16016483306884766
inspirational,negative,2,confident,10,-0.23644356727600097,-0.374225378036499,-0.08763360977172852
inspirational,negative,3,qualitative,10,-0.14300971031188964,-0.48346567153930664,0.16214513778686523
inspirational,negative,4,data_driven,10,-0.07666573524475098,-0.6518938541412354,0.316387414932251
introspective,positive,1,interdisciplinary,10,0.6145325779914856,0.03570699691772461,0.9435579180717468
introspective,positive,2,pessimistic,10,0.577007532119751,0.08708763122558594,0.9515897035598755
introspective,positive,3,speculative,10,0.5769234418869018,0.36975860595703125,0.9199163913726807
introspective,positive,4,metaphorical,10,0.5646917581558227,-0.08945035934448242,0.7964382171630859
introspective,negative,1,assertive,10,-0.14655895233154298,-0.8845489025115967,0.23730158805847168
introspective,negative,2,decisive,10,-0.08711526393890381,-0.7244974374771118,0.2289140224456787
introspective,negative,3,qualitative,10,-0.042538785934448244,-0.2844843864440918,0.39383721351623535
introspective,negative,4,independent,10,-0.03746683597564697,-0.40009498596191406,0.28188419342041016
introverted,positive,1,socratic,10,0.45320448875427244,-0.15581130981445312,1.3002002239227295
introverted,positive,2,formal,10,0.4188554763793945,0.21508169174194336,0.7206902503967285
introverted,positive,3,verbose,10,0.39208760261535647,0.11234450340270996,0.8429441452026367
introverted,positive,4,theoretical,10,0.362306547164917,-0.010224103927612305,0.8118777275085449
introverted,negative,1,skeptical,10,-0.8201540470123291,-1.6136637926101685,-0.0825808048248291
introverted,negative,2,entertaining,10,-0.5188747406005859,-0.9011391401290894,-0.14569807052612305
introverted,negative,3,empathetic,10,-0.4229509592056274,-1.5564121007919312,0.3672184944152832
introverted,negative,4,flexible,10,-0.38001466989517213,-1.4484966397285461,0.21113348007202148
ironic,positive,1,skeptical,10,0.47266330718994143,0.039675235748291016,0.7875947952270508
ironic,positive,2,entertaining,10,0.38756742477416994,0.12114381790161133,0.6563699245452881
ironic,positive,3,flexible,10,0.24990348815917968,-0.21631860733032227,0.7295255661010742
ironic,positive,4,qualitative,10,0.24861130714416504,-0.14444303512573242,0.6834859848022461
ironic,negative,1,formal,10,-0.24010686874389647,-0.4578688144683838,-0.1357285976409912
ironic,negative,2,socratic,10,-0.23429036140441895,-0.5839524269104004,0.15610432624816895
ironic,negative,3,nurturing,10,-0.18252320289611818,-0.5415682792663574,0.1115117073059082
ironic,negative,4,reductionist,10,-0.16951208114624022,-0.6314802169799805,0.17582201957702637
irreverent,positive,1,skeptical,10,0.6790328025817871,0.08785867691040039,1.2109956741333008
irreverent,positive,2,entertaining,10,0.5183261871337891,0.18833470344543457,0.8562030792236328
irreverent,positive,3,flexible,10,0.3203695774078369,-0.30858516693115234,1.037677526473999
irreverent,positive,4,competitive,10,0.31217350959777834,0.04722261428833008,0.5920567512512207
irreverent,negative,1,formal,10,-0.37211947441101073,-0.6213293075561523,-0.17128467559814453
irreverent,negative,2,socratic,10,-0.36447811126708984,-0.7963604927062988,0.2174849510192871
irreverent,negative,3,verbose,10,-0.3302162170410156,-0.767430305480957,0.017777204513549805
irreverent,negative,4,theoretical,10,-0.29738893508911135,-0.6243448257446289,0.11139869689941406
judgmental,positive,1,interdisciplinary,10,0.09197835922241211,-0.16913378238677979,0.4614405632019043
judgmental,positive,2,data_driven,10,0.08761413097381592,-0.12593936920166016,0.2960604429244995
judgmental,positive,3,confident,10,0.08334035873413086,-0.2412571907043457,0.25739431381225586
judgmental,positive,4,calm,10,0.06582772731781006,-0.09424734115600586,0.22454309463500977
judgmental,negative,1,generalist,10,-0.2359241247177124,-0.6357161998748779,0.0546107292175293
judgmental,negative,2,quantitative,10,-0.2319469690322876,-0.6112833023071289,-0.08153867721557617
judgmental,negative,3,humble,10,-0.17472412586212158,-0.355222225189209,-0.03174257278442383
judgmental,negative,4,serious,10,-0.14766674041748046,-0.2746467590332031,-0.03540694713592529
libertarian,positive,1,exploratory,10,0.4291426658630371,0.14495086669921875,0.9172356128692627
libertarian,positive,2,skeptical,10,0.4207306385040283,-0.22847628593444824,0.6562385559082031
libertarian,positive,3,independent,10,0.3298980951309204,-0.006288647651672363,1.02547287940979
libertarian,positive,4,calm,10,0.3166673183441162,-0.2228708267211914,0.884319543838501
libertarian,negative,1,contemporary,10,-0.23050131797790527,-0.6984977722167969,0.052214860916137695
libertarian,negative,2,adaptable,10,-0.18999776840209961,-0.6647839546203613,0.024492740631103516
libertarian,negative,3,optimistic,10,-0.1372593879699707,-0.7659635543823242,0.1677074432373047
libertarian,negative,4,formal,10,-0.0972285270690918,-0.44493579864501953,0.11490774154663086
literal,positive,1,independent,10,0.21802864074707032,0.05671381950378418,0.6188498139381409
literal,positive,2,qualitative,10,0.15382740497589112,-0.10319483280181885,0.4439537525177002
literal,positive,3,calm,10,0.14943817257881165,-0.1937323808670044,0.5227417051792145
literal,positive,4,exploratory,10,0.13107013702392578,-0.06500667333602905,0.5740897059440613
literal,negative,1,pessimistic,10,-0.41563025712966917,-0.7674468755722046,-0.01833212375640869
literal,negative,2,metaphorical,10,-0.40286448001861574,-0.9358812570571899,0.2477121353149414
literal,negative,3,nurturing,10,-0.3971804201602936,-1.1004877984523773,0.08652347326278687
literal,negative,4,speculative,10,-0.32200767993927004,-0.8322246074676514,-0.06624531745910645
manic,positive,1,skeptical,10,0.4494462013244629,0.006093263626098633,0.9381518363952637
manic,positive,2,entertaining,10,0.3415501117706299,0.10657215118408203,0.6136996746063232
manic,positive,3,qualitative,10,0.24006257057189942,-0.13097238540649414,0.8067238330841064
manic,positive,4,flexible,10,0.22045626640319824,-0.24178266525268555,0.7903201580047607
manic,negative,1,socratic,10,-0.36090898513793945,-0.8161964416503906,0.08409523963928223
manic,negative,2,formal,10,-0.2841475963592529,-0.3985586166381836,-0.18891096115112305
manic,negative,3,verbose,10,-0.24047069549560546,-0.5233345031738281,-0.06835055351257324
manic,negative,4,nurturing,10,-0.22545080184936522,-0.5059764385223389,0.04060697555541992
materialist,positive,1,assertive,10,0.1322532296180725,-0.1128879189491272,0.6398099660873413
materialist,positive,2,progressive,10,0.10256782770156861,-0.5276503562927246,0.3094736933708191
materialist,positive,3,conscientious,10,0.09124845862388611,-0.1769869327545166,0.22020718455314636
materialist,positive,4,data_driven,10,0.08809823393821717,-0.4439077377319336,0.5531680583953857
materialist,negative,1,generalist,10,-0.5287667393684388,-1.1438369750976562,0.19851088523864746
materialist,negative,2,nurturing,10,-0.4492582082748413,-1.0072922706604004,0.013167381286621094
materialist,negative,3,narrative,10,-0.40574378371238706,-1.0845768451690674,-0.16950762271881104
materialist,negative,4,holistic,10,-0.37831873893737794,-0.6922602653503418,-0.07359373569488525
meditative,positive,1,theoretical,10,0.23960609436035157,0.06591469049453735,0.42391151189804077
meditative,positive,2,metaphorical,10,0.22801118493080139,-0.09030485153198242,0.3639259338378906
meditative,positive,3,intuitive,10,0.21103439033031463,-0.11259269714355469,0.618239164352417
meditative,positive,4,speculative,10,0.18664878383278846,-0.16318894550204277,0.6659719944000244
meditative,negative,1,skeptical,10,-0.3089509904384613,-0.5985462069511414,-0.01005089282989502
meditative,negative,2,assertive,10,-0.25259622633457185,-0.4615139067173004,-0.004682719707489014
meditative,negative,3,entertaining,10,-0.236747545003891,-0.3647930920124054,-0.15197569131851196
meditative,negative,4,competitive,10,-0.2176223576068878,-0.3572130799293518,-0.06577464938163757
melancholic,positive,1,metaphorical,10,0.10336530208587646,-0.17397761344909668,0.5848202705383301
melancholic,positive,2,optimistic,10,0.09423352479934692,-0.05442631244659424,0.2826063632965088
melancholic,positive,3,intuitive,10,0.056830966472625734,-0.2028268575668335,0.3768567740917206
melancholic,positive,4,confident,10,0.0547637403011322,-0.13161540031433105,0.2191445231437683
melancholic,negative,1,pessimistic,10,-0.24907437562942505,-0.7438775300979614,0.12179285287857056
melancholic,negative,2,humble,10,-0.23780035376548767,-0.4159126281738281,-0.11665382981300354
melancholic,negative,3,extroverted,10,-0.22807449698448182,-0.32259833812713623,-0.06552821397781372
melancholic,negative,4,inclusive,10,-0.2180831789970398,-0.47335660457611084,0.10652464628219604
melodramatic,positive,1,metaphorical,10,0.16081732511520386,-0.07725203037261963,0.39452898502349854
melodramatic,positive,2,holistic,10,0.14370800256729127,-0.022282719612121582,0.41471266746520996
melodramatic,positive,3,interdisciplinary,10,0.11946849822998047,-0.08758097887039185,0.399122953414917
melodramatic,positive,4,data_driven,10,0.10080149173736572,-0.07934141159057617,0.4183751344680786
melodramatic,negative,1,pessimistic,10,-0.16875957250595092,-0.687490701675415,0.1267530918121338
melodramatic,negative,2,humble,10,-0.16181621551513672,-0.28446853160858154,0.06651633977890015
melodramatic,negative,3,socratic,10,-0.1557877779006958,-0.3018139600753784,0.01179647445678711
melodramatic,negative,4,curious,10,-0.13812485933303834,-0.22266167402267456,0.0171891450881958
mercurial,positive,1,skeptical,10,0.684715747833252,0.3373279571533203,1.0275201797485352
mercurial,positive,2,entertaining,10,0.5544660329818726,0.33620691299438477,0.8370624780654907
mercurial,positive,3,flexible,10,0.38898587226867676,-0.14099884033203125,1.103147029876709
mercurial,positive,4,experiential,10,0.34444622993469237,-0.11116719245910645,0.5903592109680176
mercurial,negative,1,formal,10,-0.20833892822265626,-0.35280919075012207,-0.07511520385742188
mercurial,negative,2,socratic,10,-0.20657587051391602,-0.6735062599182129,0.23783302307128906
mercurial,negative,3,factual,10,-0.12213644981384278,-0.3776259422302246,0.03254199028015137
mercurial,negative,4,concise,10,-0.11652469635009766,-0.34821224212646484,0.0828399658203125
metaphorical,positive,1,metaphorical,10,0.7744944334030152,0.1249270886182785,1.3547541201114655
metaphorical,positive,2,interdisciplinary,10,0.5167488336563111,-0.11299300193786621,1.285981297492981
metaphorical,positive,3,inspirational,10,0.4928090989589691,0.19197046756744385,1.1666955649852753
metaphorical,positive,4,entertaining,10,0.4779598951339722,0.17760252952575684,0.7331055849790573
metaphorical,negative,1,assertive,10,-0.09473409950733185,-0.5875697880983353,0.22414253652095795
metaphorical,negative,2,decisive,10,-0.013324131071567536,-0.40571025013923645,0.24647295475006104
metaphorical,negative,3,traditional,10,-0.0012088268995285034,-0.5768077969551086,0.3938971161842346
metaphorical,negative,4,problem_solving,10,0.01461147665977478,-0.44189774990081787,0.23353920876979828
militant,positive,1,skeptical,10,0.20144357681274414,-0.1914384365081787,0.42476963996887207
militant,positive,2,confident,10,0.15200254917144776,-0.03356051445007324,0.28052639961242676
militant,positive,3,metaphorical,10,0.13675391674041748,-0.11842620372772217,0.3174765110015869
militant,positive,4,assertive,10,0.13526227474212646,-0.19037282466888428,0.3229527473449707
militant,negative,1,formal,10,-0.1693718671798706,-0.2823600769042969,-0.08744287490844727
militant,negative,2,socratic,10,-0.14528486728668213,-0.36470699310302734,0.09613275527954102
militant,negative,3,nurturing,10,-0.14473652839660645,-0.3654465675354004,0.12492656707763672
militant,negative,4,humble,10,-0.13738205432891845,-0.21550416946411133,-0.017385482788085938
misanthropic,positive,1,skeptical,10,0.25274655818939207,-0.09565842151641846,0.5428218841552734
misanthropic,positive,2,metaphorical,10,0.23505650758743285,0.02305006980895996,0.5679368376731873
misanthropic,positive,3,flexible,10,0.1963487148284912,-0.18849384784698486,0.5276985168457031
misanthropic,positive,4,exploratory,10,0.16491910219192504,0.10082840919494629,0.24757510423660278
misanthropic,negative,1,quantitative,10,-0.19461560249328613,-0.42894577980041504,-0.08231496810913086
misanthropic,negative,2,formal,10,-0.17874741554260254,-0.3609750270843506,-0.08109426498413086
misanthropic,negative,3,socratic,10,-0.16552886962890626,-0.38622045516967773,0.11689972877502441
misanthropic,negative,4,inclusive,10,-0.15017054080963135,-0.35466063022613525,0.07916152477264404
mischievous,positive,1,entertaining,10,0.45506892204284666,0.20940256118774414,0.6938505172729492
mischievous,positive,2,skeptical,10,0.35367259979248045,0.24920964241027832,0.45152103900909424
mischievous,positive,3,interdisciplinary,10,0.21580278873443604,-0.22185659408569336,1.1511460542678833
mischievous,positive,4,flexible,10,0.21173200607299805,-0.1521592140197754,0.6258734464645386
mischievous,negative,1,nurturing,10,-0.17258193492889404,-0.47512149810791016,0.12142252922058105
